ID,HousePrice,yhat,delta
4890,333080.0,317092.8316354618,15987.168364538229
680,421548.0,436604.89592446917,-15056.895924469165
6026,512450.0,548363.0930315296,-35913.09303152957
1088,420211.0,378105.1780959857,42105.82190401427
4540,409374.0,449916.23309908126,-40542.23309908126
9149,469868.0,485128.2199604234,-15260.21996042342
4990,217676.0,217445.61174043317,230.38825956682558
603,198206.0,204987.3866196779,-6781.386619677913
5164,217425.0,208137.23964495034,9287.760355049657
5650,221968.0,255551.90221891957,-33583.90221891957
9048,333758.0,299546.46706268075,34211.53293731925
14,152158.0,144706.8280500892,7451.171949910786
7552,324917.0,311658.4399693147,13258.560030685272
6983,252585.0,232977.04535538235,19607.954644617654
5816,446186.0,454739.6574230233,-8553.65742302331
7356,374947.0,398858.06372408906,-23911.063724089065
7455,293751.0,321583.4497213708,-27832.449721370824
9251,460305.0,356267.44056787825,104037.55943212175
7845,333771.0,354631.6514786463,-20860.651478646323
315,297246.0,278440.2095552336,18805.790444766404
5276,153078.0,180470.4727873264,-27392.472787326406
8315,197639.0,187870.74115685452,9768.258843145479
5397,298751.0,232819.11206124345,65931.88793875655
9136,387845.0,346204.9583850302,41640.041614969785
3935,237412.0,204124.4939247571,33287.50607524291
7597,162719.0,127620.32498110297,35098.67501889703
3274,352041.0,296409.43486554053,55631.565134459466
8067,149893.0,143070.02639486137,6822.973605138628
1548,348164.0,306089.3757208182,42074.62427918182
8684,278991.0,324932.4526490226,-45941.45264902263
6743,282735.0,249173.79908234542,33561.20091765458
2608,250290.0,270898.32423204585,-20608.324232045852
3272,230519.0,228365.64089511646,2153.359104883537
4840,302354.0,275265.87935423513,27088.120645764866
8516,359881.0,376054.89224433247,-16173.89224433247
2109,234110.0,223268.25040790124,10841.749592098757
4706,467455.0,444982.51133200096,22472.488667999045
1056,194449.0,193654.94953535334,794.0504646466579
2844,163071.0,256134.5160997634,-93063.5160997634
2400,441216.0,394248.6282044847,46967.3717955153
2085,263962.0,230420.32020606167,33541.679793938325
6680,365813.0,338725.82132208056,27087.178677919437
2073,150492.0,191181.2674611455,-40689.2674611455
2244,329204.0,307929.983969385,21274.01603061502
256,436229.0,486325.77966184204,-50096.77966184204
842,191735.0,226205.16540986978,-34470.165409869776
3459,192840.0,191502.76585112876,1337.234148871241
5921,427550.0,507868.2982107963,-80318.29821079632
7393,473887.0,492021.2408005429,-18134.240800542873
3025,437750.0,472154.25045887387,-34404.25045887387
9259,283448.0,343036.6286619325,-59588.62866193248
7013,86532.0,141468.2112415992,-54936.2112415992
4297,426081.0,397634.0752048305,28446.9247951695
7769,230211.0,237696.65488023698,-7485.65488023698
7551,225509.0,179284.56648389835,46224.43351610165
9278,254823.0,274843.9309996055,-20020.93099960551
2782,553198.0,552724.3357114261,473.6642885738984
3226,147777.0,152634.00867302495,-4857.008673024946
9271,704918.0,705316.1188203595,-398.11882035946473
5134,248599.0,467901.0075799013,-219302.0075799013
60,143966.0,134322.6082759865,9643.39172401349
1575,178522.0,215518.18165224657,-36996.18165224657
9046,639138.0,678543.9997462628,-39405.999746262794
7643,118284.0,115098.94145755496,3185.05854244504
5734,337155.0,326484.745023891,10670.25497610902
871,174022.0,179007.0162716103,-4985.016271610308
4808,658265.0,463625.596978571,194639.40302142903
1776,356173.0,529842.1604745454,-173669.16047454544
4857,360940.0,459595.6072988546,-98655.60729885462
1439,368445.0,382485.2442797358,-14040.24427973578
8694,163949.0,185558.89587447073,-21609.895874470734
9250,153689.0,139358.78623063397,14330.213769366033
1511,302261.0,290730.05433204945,11530.945667950553
7034,467331.0,367363.59899348044,99967.40100651956
8904,226820.0,240896.25914739963,-14076.259147399629
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,430412.25927485456,-10087.259274854558
1416,154762.0,189143.65993462122,-34381.65993462122
7535,344867.0,302333.6384730175,42533.36152698251
2305,482082.0,461507.5152048734,20574.4847951266
6281,506699.0,496909.627563609,9789.372436391015
2787,589998.0,498579.1231440516,91418.87685594842
5938,268287.0,277169.2787791177,-8882.278779117682
8858,187939.0,185575.5506599429,2363.4493400570937
1760,312990.0,333917.459267644,-20927.45926764398
2220,309335.0,274972.30000455276,34362.69999544724
2030,499574.0,443434.5026237323,56139.49737626768
2988,405473.0,446247.67778079666,-40774.67778079666
6296,280167.0,293803.92498200096,-13636.924982000957
8561,278404.0,289353.10675627127,-10949.10675627127
6652,253887.0,214971.07382452185,38915.92617547815
794,471805.0,381853.67709970626,89951.32290029374
5010,717145.0,655330.3501117418,61814.649888258195
1651,287973.0,316022.4138662628,-28049.413866262825
1153,192611.0,86121.00226118592,106489.99773881408
6699,340238.0,389127.03907331894,-48889.03907331894
2323,638356.0,607940.0504250057,30415.949574994273
8064,402413.0,412157.4022992998,-9744.402299299778
2081,171552.0,195131.76214285492,-23579.762142854917
481,169432.0,186126.387285746,-16694.387285745994
6164,360433.0,333585.9111712315,26847.088828768523
3945,406771.0,417511.2586887393,-10740.258688739326
7295,368740.0,410513.9706853567,-41773.970685356704
6939,131151.0,171813.2695051634,-40662.26950516339
6522,272931.0,306814.9054053884,-33883.90540538839
6159,394778.0,508358.3479217821,-113580.34792178212
2237,241792.0,331633.54734347237,-89841.54734347237
3815,309175.0,278916.5538180571,30258.446181942883
2443,485487.0,472878.9362581138,12608.063741886173
8012,197788.0,212188.75408662503,-14400.754086625035
1150,155903.0,185780.17458949715,-29877.174589497154
7376,84759.0,100989.64114675921,-16230.641146759212
5464,306619.0,376712.0843081845,-70093.08430818451
8393,258918.0,345917.23531256034,-86999.23531256034
850,302372.0,278365.0104176551,24006.98958234489
3581,218902.0,243481.48783531899,-24579.487835318985
2971,529260.0,480630.2784307565,48629.72156924353
7866,517452.0,448965.5106073893,68486.48939261067
3680,91563.0,86875.85414123554,4687.145858764459
3260,643249.0,516918.8361541586,126330.16384584142
6554,219561.0,225428.72380578276,-5867.7238057827635
1748,332850.0,325671.8024267471,7178.197573252895
7726,371666.0,393656.4809403,-21990.48094029998
1431,180968.0,178187.70467854955,2780.2953214504523
2908,240062.0,241697.85177057813,-1635.851770578127
6545,268152.0,315464.3281027735,-47312.32810277352
6705,445255.0,504568.7606585769,-59313.76065857691
5499,204891.0,220499.69664676234,-15608.696646762342
7703,183769.0,179611.70332756973,4157.296672430268
2763,311786.0,287991.8567383543,23794.143261645688
2165,333248.0,365459.87549279263,-32211.875492792635
1916,416819.0,470807.80893079663,-53988.80893079663
7682,245922.0,284914.46964113694,-38992.46964113694
2518,268955.0,300474.10379817314,-31519.103798173135
4662,598536.0,568890.6216572757,29645.37834272429
6157,171426.0,141764.0040553471,29661.99594465291
7171,405117.0,351779.7029496392,53337.29705036082
773,171345.0,159526.08245379332,11818.917546206678
4060,256763.0,246431.99566484813,10331.004335151869
9347,299381.0,365379.9281786866,-65998.92817868659
6562,211071.0,179392.64427674055,31678.355723259447
8587,298083.0,293550.3485954815,4532.651404518518
7983,460545.0,521060.8811083305,-60515.881108330505
2529,109271.0,112574.94960899717,-3303.9496089971653
4902,212671.0,278824.24609153694,-66153.24609153694
5031,384010.0,328882.15754505346,55127.84245494654
7888,296604.0,360348.6436956184,-63744.643695618375
3545,249092.0,245636.34706422046,3455.652935779537
7516,596728.0,415594.0748012779,181133.9251987221
1763,402901.0,396226.10424086294,6674.895759137056
2533,238566.0,223512.7328571798,15053.267142820201
8373,185015.0,181337.36688148705,3677.633118512953
8732,334744.0,339718.69182145025,-4974.691821450251
2593,480142.0,464765.8732708402,15376.12672915979
8251,205006.0,208313.2264100119,-3307.2264100119064
4795,409570.0,434098.01297967765,-24528.012979677645
1100,256838.0,236746.57625008386,20091.42374991614
4299,159185.0,153926.6740834963,5258.325916503702
6560,611195.0,732916.6520745973,-121721.65207459731
5700,180824.0,187049.82352652843,-6225.823526528431
726,442593.0,493579.2822041857,-50986.28220418573
1042,327443.0,312967.81693861104,14475.183061388962
5894,250969.0,285337.31373913476,-34368.313739134755
2135,130100.0,175138.8555871941,-45038.85558719409
6878,278209.0,347662.5233456524,-69453.52334565239
2706,202190.0,249481.3606035901,-47291.36060359009
8145,366884.0,315926.2953487015,50957.704651298525
6305,608804.0,492457.11222522287,116346.88777477713
7159,219290.0,183642.322913998,35647.67708600199
2987,163081.0,156053.2132461924,7027.786753807595
540,101403.0,132489.07758799245,-31086.077587992448
6676,374031.0,415896.1578370269,-41865.15783702693
8309,507240.0,595381.1452027634,-88141.14520276338
8886,200688.0,202177.39168091887,-1489.3916809188668
1967,278007.0,220022.6556766799,57984.34432332011
345,151117.0,182472.85453058695,-31355.85453058695
4802,285759.0,328079.3469890979,-42320.34698909789
7905,252125.0,531707.3894929797,-279582.38949297974
3749,325309.0,346426.99175411515,-21117.99175411515
4493,286144.0,303192.9547786979,-17048.954778697924
6900,111208.0,421698.3811680402,-310490.3811680402
6609,371146.0,438323.48585003504,-67177.48585003504
1943,459828.0,416540.97037500364,43287.02962499636
5681,454541.0,408921.622646917,45619.37735308299
7251,152424.0,160007.239090396,-7583.239090396004
1450,610664.0,479748.6196666287,130915.38033337129
5867,215338.0,214755.52397908852,582.4760209114756
4502,285940.0,308876.9031242353,-22936.90312423528
2103,433760.0,445213.384485356,-11453.384485355986
4685,122435.0,165641.55419695843,-43206.55419695843
7839,158207.0,156594.43161687264,1612.5683831273636
4849,581371.0,487623.0808876207,93747.91911237931
805,324572.0,379257.3939165477,-54685.393916547706
5011,358884.0,355788.8325268747,3095.1674731252715
763,308423.0,364997.57514595194,-56574.57514595194
9006,212142.0,221577.5413411297,-9435.54134112969
5949,390584.0,506954.82072554185,-116370.82072554185
2784,233839.0,249471.14332108377,-15632.143321083771
4877,305055.0,316905.2012065609,-11850.201206560887
508,357614.0,516104.4828195318,-158490.4828195318
3345,465752.0,383061.6871978352,82690.31280216482
4600,205295.0,236065.95517870018,-30770.955178700184
3562,403294.0,308134.28432067763,95159.71567932237
5319,388365.0,353045.1418438018,35319.85815619823
4704,326811.0,314864.06137483905,11946.938625160954
8842,118076.0,129196.7421723698,-11120.742172369806
4981,515091.0,423110.52915423544,91980.47084576456
1770,318040.0,396978.4750461052,-78938.47504610522
1855,258957.0,265931.9123128914,-6974.9123128913925
5603,409440.0,465113.54245297477,-55673.54245297477
4186,268448.0,292910.78110340814,-24462.78110340814
6073,105649.0,163328.97797262465,-57679.97797262465
2172,296197.0,222739.95171746326,73457.04828253674
7262,327045.0,337203.03946952627,-10158.039469526266
7503,481459.0,474586.7680703451,6872.231929654896
6745,280037.0,280795.0970053803,-758.0970053803176
7606,520851.0,435628.96796007495,85222.03203992505
3414,93184.0,110403.24077596513,-17219.240775965125
4435,469333.0,525292.4578001823,-55959.45780018228
2938,539674.0,487396.5268236125,52277.47317638749
2698,588056.0,643998.1158402744,-55942.115840274375
2303,286360.0,317606.9882867605,-31246.98828676052
3334,256653.0,234583.36761666546,22069.632383334538
8963,222809.0,230540.1533259937,-7731.153325993713
4287,242248.0,309387.74493324634,-67139.74493324634
1101,425448.0,438750.29091673566,-13302.290916735656
1413,139473.0,153741.95668237662,-14268.956682376622
872,406218.0,394942.279896132,11275.720103867992
6936,122153.0,153249.56838111815,-31096.56838111815
7030,277551.0,279578.97288617777,-2027.9728861777694
976,282713.0,274898.5903778768,7814.409622123174
5573,300270.0,322532.4313508366,-22262.43135083659
5762,277419.0,285869.71642084804,-8450.716420848039
8511,167321.0,208257.4756082619,-40936.47560826191
6379,289988.0,259895.44977841518,30092.550221584825
5327,777520.0,683868.5262083526,93651.47379164735
6267,291969.0,263116.8990194638,28852.100980536197
9262,781655.0,627654.5288642398,154000.4711357602
3121,317964.0,381901.6798345785,-63937.67983457848
4715,718976.0,694078.2148399209,24897.785160079133
4241,347510.0,303468.4289652476,44041.571034752415
8318,315872.0,358136.8787848439,-42264.878784843895
2045,446565.0,373823.5490055415,72741.45099445852
6546,335035.0,401470.1725282484,-66435.1725282484
7821,551331.0,531541.2593667606,19789.740633239388
7587,184325.0,208014.3772331873,-23689.37723318729
3340,465669.0,385101.88388782664,80567.11611217336
6345,511856.0,409011.88322465325,102844.11677534675
3675,321546.0,308809.4434672954,12736.55653270462
6209,182928.0,175342.70818417685,7585.291815823148
4483,324462.0,375159.1422342054,-50697.142234205385
7176,367682.0,451620.13630144973,-83938.13630144973
16,144245.0,133171.77755789878,11073.222442101222
5187,134612.0,125179.05430823861,9432.945691761386
5885,271912.0,306005.433256635,-34093.43325663498
5237,187585.0,167957.7318874434,19627.2681125566
2696,193262.0,157475.64548546282,35786.354514537175
6885,464878.0,504861.39451212925,-39983.39451212925
3149,491701.0,553872.8930519286,-62171.89305192861
6721,240668.0,240560.59820321095,107.40179678905406
9093,454967.0,484504.2896126302,-29537.289612630208
5347,470961.0,391248.2388355692,79712.76116443082
6242,146201.0,132595.39046916232,13605.609530837683
1893,548876.0,657331.9699817228,-108455.96998172277
3385,246347.0,237008.25027708,9338.749722920009
5563,204044.0,253429.7784062934,-49385.77840629339
5747,308499.0,281241.454174788,27257.54582521197
7086,313616.0,287182.2335232514,26433.766476748628
1395,324713.0,338645.79124610045,-13932.791246100445
3484,332631.0,321931.4040650843,10699.595934915706
1258,296045.0,313298.02080779616,-17253.020807796158
2484,241940.0,225710.4537254234,16229.546274576598
7064,290872.0,265854.40209742874,25017.59790257126
4865,208381.0,194634.9662117257,13746.033788274304
8274,206579.0,241594.24402551612,-35015.24402551612
3194,491568.0,623071.0887423109,-131503.08874231088
2322,485229.0,482343.80399411917,2885.1960058808327
8785,79410.0,66867.24132469893,12542.75867530107
6710,446292.0,414951.01934183715,31340.98065816285
1190,602965.0,602394.4280936858,570.5719063142315
8502,511022.0,607247.5606963596,-96225.56069635961
1801,236976.0,234501.87340386305,2474.12659613695
661,402063.0,371233.5505591388,30829.44944086118
8489,234950.0,232152.69857955977,2797.301420440228
3855,170733.0,176548.34040087563,-5815.340400875633
5461,132909.0,100085.28740952197,32823.712590478026
6621,538133.0,487086.25313948863,51046.74686051137
833,312155.0,394243.64004122495,-82088.64004122495
3864,300483.0,282572.406836396,17910.593163603975
1634,175598.0,175202.22082927052,395.77917072948185
8945,211664.0,221099.8927705269,-9435.892770526902
3392,129611.0,119498.22271638655,10112.777283613454
3595,249394.0,255946.50745691688,-6552.507456916879
6489,297248.0,294762.1596015261,2485.840398473898
7161,658390.0,506528.9354977817,151861.06450221827
9232,558044.0,479900.771972114,78143.22802788601
6441,218374.0,185616.1282159669,32757.87178403311
516,164566.0,201468.3001954254,-36902.3001954254
2255,587423.0,537217.6572217804,50205.34277821961
1260,289043.0,282893.9844152058,6149.015584794222
4082,472544.0,527669.0882958508,-55125.08829585079
1062,95635.0,131710.99438964177,-36075.99438964177
7316,182010.0,225795.11947221795,-43785.11947221795
4250,137307.0,139169.98827877574,-1862.9882787757379
4486,313656.0,255149.24295588286,58506.75704411714
1566,205566.0,205108.23173189597,457.76826810403145
8026,322706.0,273402.9995239335,49303.00047606649
6629,337822.0,381026.8142499124,-43204.81424991239
2168,556336.0,540664.252188201,15671.747811799054
8844,466903.0,409974.8839851915,56928.116014808475
632,329502.0,365322.6263839422,-35820.6263839422
6692,106511.0,110310.73264471568,-3799.732644715681
90,195781.0,169815.30814868814,25965.691851311858
227,201580.0,201781.04676716932,-201.04676716931863
2374,310522.0,269526.4104957677,40995.58950423228
3046,285359.0,308436.67611738056,-23077.676117380557
1954,227258.0,179410.59575833048,47847.404241669516
3417,347466.0,293214.4856369858,54251.5143630142
570,567768.0,566358.6383789735,1409.3616210265318
3305,189349.0,199032.54263389178,-9683.542633891775
2295,579692.0,474022.5097664501,105669.4902335499
2246,615573.0,549710.040629789,65862.959370211
7837,356893.0,487978.36782627477,-131085.36782627477
898,350373.0,372301.8693417161,-21928.869341716112
2010,285160.0,294498.7464824887,-9338.7464824887
7141,330122.0,349547.7074923419,-19425.707492341928
4787,786952.0,551380.4713640979,235571.5286359021
2177,344979.0,362806.46871163906,-17827.468711639056
6999,257019.0,302745.3721620296,-45726.37216202961
6405,194611.0,197988.50030964665,-3377.5003096466535
5302,295182.0,314162.8566346135,-18980.856634613476
3357,283118.0,260039.57068038525,23078.42931961475
6482,283545.0,276461.81206455297,7083.187935447029
5961,418161.0,434879.5659206289,-16718.5659206289
7406,557606.0,553216.854831186,4389.145168813993
5160,376857.0,424617.33100406086,-47760.33100406086
4629,478355.0,473855.7029308168,4499.2970691832015
1197,184584.0,196215.83257119972,-11631.832571199717
5627,260760.0,224675.87175793736,36084.12824206264
1668,135358.0,152532.11739012031,-17174.117390120315
7669,103444.0,83465.36776683354,19978.632233166456
8359,624548.0,610841.4625168301,13706.53748316993
196,302546.0,436290.6419986073,-133744.64199860732
8229,100980.0,110571.25701130269,-9591.257011302689
6317,150909.0,182113.61062173595,-31204.61062173595
8134,387272.0,418615.2725464144,-31343.272546414402
4633,289793.0,276516.0971127706,13276.9028872294
5076,338480.0,406888.13170847663,-68408.13170847663
6128,351973.0,349229.1065818011,2743.893418198917
4634,252766.0,250735.466185342,2030.5338146580034
46,229781.0,210982.40100475727,18798.598995242734
4543,322814.0,364260.4577363418,-41446.45773634181
3478,206329.0,218412.52510176395,-12083.525101763953
9054,385228.0,397825.94087292405,-12597.940872924053
7631,88885.0,217071.7104714311,-128186.71047143111
1105,324350.0,241373.14468202597,82976.85531797403
769,645791.0,552478.397681547,93312.60231845302
1345,652739.0,577549.8251415562,75189.17485844379
7877,263294.0,215499.51555015967,47794.484449840325
7929,116627.0,219552.6397613412,-102925.63976134121
7525,127909.0,176329.1605906573,-48420.160590657295
8542,392845.0,319817.1978509337,73027.8021490663
8074,428760.0,479011.3874442382,-50251.38744423818
924,357611.0,321990.5546894729,35620.44531052711
6619,275274.0,293158.5592575107,-17884.5592575107
1963,137021.0,104899.79126791876,32121.208732081242
7318,418899.0,461210.4779087105,-42311.47790871048
5969,143349.0,160692.7702372642,-17343.770237264194
5873,94697.0,99298.5471394503,-4601.5471394502965
1791,560181.0,578111.9892279607,-17930.9892279607
1978,502025.0,475080.95234397985,26944.04765602015
2890,284186.0,252527.52611694767,31658.473883052327
7188,186867.0,188788.1259403504,-1921.1259403504082
2074,124482.0,128788.15224000237,-4306.152240002368
1324,404895.0,384755.9058154841,20139.09418451588
7700,533702.0,412808.6612382324,120893.3387617676
5882,95130.0,115785.35486053431,-20655.35486053431
7121,370703.0,371097.0744892111,-394.0744892110815
1632,123881.0,112123.96515861667,11757.034841383327
8756,356842.0,301235.7124678427,55606.28753215732
5958,497672.0,507570.86075725546,-9898.860757255461
1879,321144.0,314787.25935136946,6356.740648630541
8174,305833.0,280046.46549936786,25786.534500632144
6785,302037.0,373597.54881414794,-71560.54881414794
330,285761.0,307121.5628504971,-21360.56285049708
7047,431568.0,457704.6828287552,-26136.682828755176
538,438983.0,360593.9013328719,78389.09866712813
1965,288506.0,278625.3423519457,9880.6576480543
5195,275300.0,271289.0942929884,4010.9057070115814
1775,200558.0,157252.89521822231,43305.104781777685
5036,257238.0,230891.50422233136,26346.495777668635
9272,318764.0,404029.98916721996,-85265.98916721996
8670,503089.0,499973.8204118574,3115.179588142608
3849,332765.0,368512.618940311,-35747.61894031102
3778,357178.0,348695.72983242426,8482.270167575742
8984,315830.0,637943.9261681095,-322113.9261681095
1907,387677.0,470715.2493240586,-83038.24932405859
2437,484958.0,476545.1611575175,8412.83884248248
3663,391313.0,449630.1181594165,-58317.11815941648
5267,358545.0,357229.9022543409,1315.0977456591208
8911,259283.0,289733.96921828896,-30450.969218288956
1920,145294.0,150452.759266791,-5158.759266790992
38,611812.0,489439.73543457495,122372.26456542505
2623,514802.0,432130.71843685204,82671.28156314796
6982,169833.0,186591.59035740222,-16758.590357402223
3047,323343.0,304021.4767908785,19321.523209121486
6479,270698.0,343608.9577784301,-72910.95777843008
1075,221829.0,306694.69374009006,-84865.69374009006
3125,225630.0,297782.99059101887,-72152.99059101887
8991,272648.0,222236.00513934885,50411.994860651146
1430,167631.0,201886.0711348927,-34255.0711348927
7155,168095.0,184828.3055691287,-16733.305569128686
4603,385512.0,274113.3097860761,111398.69021392392
4627,159672.0,174310.88485063505,-14638.884850635048
3563,364872.0,294586.7041485681,70285.2958514319
3887,425796.0,476501.2801168355,-50705.28011683549
4470,423595.0,436159.41895174276,-12564.418951742759
488,363317.0,389693.78397463204,-26376.78397463204
2336,235611.0,219029.8955058426,16581.104494157393
1154,301427.0,254800.10410577708,46626.89589422292
1069,166703.0,133970.53657415666,32732.463425843336
5760,494968.0,438383.9243085327,56584.075691467326
4048,173300.0,177463.89327952033,-4163.893279520329
500,249188.0,299008.2650714674,-49820.26507146738
8166,310240.0,337216.6200831744,-26976.620083174377
5417,193642.0,218773.49715066812,-25131.497150668118
6528,125956.0,93644.57642610725,32311.423573892753
3734,529869.0,451976.4295391892,77892.57046081079
3170,357402.0,161266.1785560978,196135.8214439022
2435,588315.0,567719.8773370747,20595.122662925278
6270,345671.0,283521.8620537305,62149.137946269475
3162,266132.0,289278.186764417,-23146.186764416983
2477,164297.0,166877.84996315476,-2580.84996315476
841,178651.0,191929.4614659459,-13278.461465945904
5673,325852.0,379446.5184502983,-53594.51845029829
1399,533270.0,488447.46048200846,44822.539517991536
7722,285236.0,214637.4206838832,70598.57931611681
1198,121121.0,115926.54963011955,5194.450369880447
2620,169464.0,246528.32561718478,-77064.32561718478
9089,639929.0,581197.0666218542,58731.9333781458
4824,184847.0,229836.72606584328,-44989.72606584328
2545,295415.0,321892.8978515262,-26477.897851526213
5188,617554.0,562385.776413004,55168.22358699597
7899,509985.0,516883.4634569608,-6898.463456960802
4767,134114.0,124611.69016498853,9502.309835011474
4020,293388.0,315220.18508254504,-21832.18508254504
2108,370346.0,404032.48596066353,-33686.48596066353
8711,663256.0,471725.3884779974,191530.6115220026
5030,287009.0,253307.21125336198,33701.78874663802
1159,568783.0,481870.83936079947,86912.16063920053
2997,301398.0,217978.12699775284,83419.87300224716
7871,167171.0,285250.52080866136,-118079.52080866136
3537,151050.0,141217.08378481766,9832.91621518234
3391,214323.0,214259.45405646256,63.54594353743596
1582,320937.0,296686.89889991266,24250.10110008734
646,290643.0,285593.349326667,5049.650673332973
5714,103935.0,152498.5660222355,-48563.56602223549
8652,412045.0,440313.1760844663,-28268.17608446628
5819,358434.0,420648.25307115936,-62214.25307115936
3467,415671.0,397596.7480062304,18074.251993769605
1169,439652.0,354193.0428878077,85458.95711219229
4566,259715.0,224241.91354712483,35473.08645287517
4077,89070.0,110471.52074379523,-21401.520743795234
2850,204591.0,245828.13492088736,-41237.13492088736
2641,700495.0,679632.9603587381,20862.039641261916
3380,339081.0,356347.1014333459,-17266.101433345873
5280,356741.0,337180.32880154427,19560.671198455733
6891,536602.0,375207.33416145504,161394.66583854496
6119,160914.0,205558.01540120563,-44644.01540120563
2092,307774.0,350878.3774765458,-43104.37747654581
6423,1195094.0,804364.7599699558,390729.2400300442
3023,244398.0,216264.88436716585,28133.115632834146
4458,358483.0,292348.78744119714,66134.21255880286
3432,471840.0,438597.8167600874,33242.183239912614
1116,414074.0,485465.18632821186,-71391.18632821186
7378,225761.0,188816.39467196757,36944.60532803243
6215,187946.0,204455.2797540107,-16509.2797540107
7456,322928.0,291336.9394956264,31591.06050437363
4320,347338.0,342903.7264319136,4434.273568086384
6381,418780.0,360866.279974877,57913.72002512298
6487,396818.0,271172.5667253113,125645.43327468872
6374,378485.0,435979.76435207966,-57494.764352079656
2578,353865.0,438178.9808937197,-84313.98089371971
8297,324139.0,312250.96976595477,11888.030234045233
6991,261216.0,290630.8142183733,-29414.81421837333
5539,411336.0,429019.1175116456,-17683.1175116456
3531,193732.0,207847.1532435347,-14115.153243534704
2040,236727.0,266930.47135107225,-30203.47135107225
4784,254716.0,241608.94804094982,13107.051959050179
7329,207770.0,265669.57185851794,-57899.57185851794
2839,170202.0,194600.55835583186,-24398.55835583186
5534,285862.0,309911.45909196464,-24049.459091964643
2007,185615.0,209713.1216856137,-24098.121685613703
6898,280080.0,364653.5883373054,-84573.58833730541
3845,171327.0,161237.80951701695,10089.190482983046
6156,167778.0,165602.10454323218,2175.8954567678156
8356,455668.0,442155.13312603417,13512.866873965831
5111,136392.0,143392.86731314502,-7000.86731314502
173,109539.0,260908.44914140875,-151369.44914140875
8818,309810.0,353653.343391778,-43843.343391778006
5951,409896.0,451093.13297474873,-41197.13297474873
5727,137033.0,179951.63067024175,-42918.63067024175
9156,280170.0,293914.7310843141,-13744.731084314117
43,125642.0,142365.62541587773,-16723.62541587773
2840,281341.0,328933.8295749519,-47592.8295749519
1251,334282.0,355897.4491784506,-21615.449178450624
7725,520776.0,475340.2244534756,45435.77554652438
1759,540399.0,519352.22190497187,21046.77809502813
4380,362044.0,369168.5118764349,-7124.511876434903
2139,356983.0,271725.41650707205,85257.58349292795
3045,272327.0,303841.85281331476,-31514.852813314763
3752,286353.0,271814.77744291915,14538.222557080851
509,257328.0,309921.23667992296,-52593.236679922964
6419,299552.0,291094.1342614494,8457.865738550609
3368,325656.0,308772.23247596965,16883.76752403035
3763,484499.0,465278.9274939287,19220.0725060713
3090,307063.0,272262.0429874483,34800.95701255172
4087,906257.0,815771.195040651,90485.80495934898
4418,120004.0,159970.57702483467,-39966.57702483467
4171,146342.0,165614.7486907639,-19272.748690763896
4949,518214.0,490800.61874352145,27413.381256478548
7306,428383.0,353424.7603209002,74958.23967909982
8117,141556.0,149627.00915059872,-8071.009150598722
4577,273700.0,262586.6724849429,11113.327515057113
5332,293109.0,429574.241909892,-136465.241909892
5669,294186.0,310528.10968267906,-16342.10968267906
3110,186553.0,196310.55501349,-9757.555013489997
2187,254790.0,196853.57182124766,57936.428178752336
8824,194388.0,183567.74155144795,10820.25844855205
4776,200547.0,223075.80327148014,-22528.803271480137
2417,203897.0,197803.26943512933,6093.730564870668
5990,107350.0,95104.72062671017,12245.279373289828
5244,284165.0,282797.0659856048,1367.9340143952286
4091,512769.0,519137.70607803715,-6368.706078037154
1340,240896.0,225965.50110357197,14930.498896428035
3972,254775.0,240143.52626847,14631.473731529986
702,210846.0,219072.92821694695,-8226.928216946952
5671,105507.0,113223.98904379475,-7716.989043794747
1749,250775.0,222326.36923773988,28448.630762260116
3306,557007.0,539530.15081435,17476.849185650004
8193,272906.0,304404.9086235232,-31498.908623523195
2588,349732.0,395697.093046355,-45965.093046355
504,247267.0,265092.5317877914,-17825.531787791406
1446,442258.0,422242.7690125119,20015.230987488118
2846,707521.0,718833.1208456366,-11312.120845636586
4618,617226.0,538932.6421304187,78293.35786958132
4315,376095.0,422841.5355530167,-46746.5355530167
8666,233518.0,220129.0085844601,13388.991415539902
1488,305801.0,342200.06867268716,-36399.068672687165
4487,362366.0,325491.524653694,36874.47534630599
6657,244226.0,263800.15653767897,-19574.156537678966
8465,273357.0,288221.9513089171,-14864.95130891708
218,403719.0,375662.7535247082,28056.246475291788
3223,159087.0,175876.03449806038,-16789.034498060384
6415,200265.0,237790.0996238638,-37525.09962386379
9157,143624.0,106280.48329325668,37343.51670674332
2339,381730.0,348881.64565780794,32848.35434219206
7654,371801.0,342708.4626895741,29092.53731042589
6505,232228.0,240653.23038435183,-8425.230384351831
1377,225007.0,243795.30949497165,-18788.309494971647
6734,256061.0,251325.17236240045,4735.827637599548
780,118012.0,166836.00540637827,-48824.00540637827
4023,328830.0,345342.79716307716,-16512.797163077164
4353,556299.0,549474.1664532673,6824.833546732669
2976,284631.0,271985.8998171106,12645.100182889379
8712,389144.0,372978.998493053,16165.001506946981
3995,190793.0,162449.34377919434,28343.656220805657
8928,346515.0,284981.0654424502,61533.93455754977
3546,558170.0,458444.1002775327,99725.8997224673
5444,396695.0,464140.3858346898,-67445.38583468978
1225,201608.0,243220.39145108376,-41612.391451083764
7106,534487.0,461246.5164935553,73240.48350644473
8545,343653.0,341609.5124924718,2043.487507528218
